32.411,0.15968,600,28.276,0.010498,0.0005301,27.982,0,14.763
664.22,0.74324,600,384.82,0.0085508,0.000413,381.58,0,15.401
1101.2,0.62233,600,682.85,0.0085965,0.0002567,677.02,0,16.081
2643,1.7423,600,975.99,0.0083151,0.00024,967.92,0,16.724
2194.4,0.7674,600,1249.2,0.0077205,0.0003815,1239.6,0,17.345
