647.6,0.55848,600,417.86,0.0077089,0.0007694,414.66,0,2.533
679.4,0.44793,600,472.09,0.0076201,0.000682,468.51,0,2.7612
985.79,0.9969,600,496.1,0.0085915,0.0002394,491.83,0,3.0151
995.84,0.83346,600,549.8,0.011329,0.0002352,543.64,0,3.2815
957.07,0.65584,600,579.2,0.0056157,0.0007052,575.95,0,3.4478
